NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11,['1'],TMTstop-A_1_practicelinestimulus8.png,TMTstop-A_1_practicegreenlinestimulus8.png,TMTstop-A_1_practiceredlinestimulus8.png,10,0,0,0,0,0,10,10,10,,,,,,,,,,,14.92922869999893,None,1,0.5798433999880217,14.92922869999893,None,,,,,,,,,,,,,,,001,2021_Nov_17_1053,TMTAB,2021.2.3,140.9101669335802,
12,['2'],TMTstop-A_1_practicelinestimulus9.png,TMTstop-A_1_practicegreenlinestimulus9.png,TMTstop-A_1_practiceredlinestimulus9.png,10,0,0,0,0,0,11,11,11,,,,,,,,,,,15.596400399997947,None,2,0.4184575999970548,15.596400399997947,None,,,,,,,,,,,,,,,001,2021_Nov_17_1053,TMTAB,2021.2.3,140.9101669335802,
None,None,TMTstop-A_1_practicelinestimulus10.png,TMTstop-A_1_practicegreenlinestimulus10.png,TMTstop-A_1_practiceredlinestimulus10.png,None,0,0,0,0,0,12,12,12,,,,,,,,,,,16.10978879999311,None,None,,16.10978879999311,None,,,,,,,,,,,,,,,001,2021_Nov_17_1053,TMTAB,2021.2.3,140.9101669335802,
,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,17.15570969998953,None,1,3.6612374000105774,17.15570969998953,None,,,,,,,,,001,2021_Nov_17_1053,TMTAB,2021.2.3,140.9101669335802,
1,['2'],TMTstop-A_1_1.png,TMTstop-A_1_1.png,TMTstop-A_1_1.png,10,,,,,,,,,0,0,0,0,,,,,20.83599989999493,None,,,,,,,,,,,,,23.886949499996263,None,"['1', '2']",1,"[0.8334945999959018, 0.9248985000012908]",23.886949499996263,None,,001,2021_Nov_17_1053,TMTAB,2021.2.3,140.9101669335802,
2,['1'],TMTstop-A_1_1.png,TMTstop-A_1_1firstgreen.png,TMTstop-A_1_1firstred.png,10,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,24.88720659998944,None,"['3', '1']",1,"[0.037144400004763156, 0.19506009999895468]",24.88720659998944,None,,001,2021_Nov_17_1053,TMTAB,2021.2.3,140.9101669335802,
3,['2'],TMTstop-A_1_1linestimulus0.png,TMTstop-A_1_1greenlinestimulus0.png,TMTstop-A_1_1redlinestimulus0.png,10,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,25.19299479998881,None,['2'],1,[-0.05386050000379328],25.19299479998881,None,,001,2021_Nov_17_1053,TMTAB,2021.2.3,140.9101669335802,
4,['3'],TMTstop-A_1_1linestimulus1.png,TMTstop-A_1_1greenlinestimulus1.png,TMTstop-A_1_1redlinestimulus1.png,10,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,25.296445499989204,None,['3'],1,[-0.027152199996635318],25.296445499989204,None,,001,2021_Nov_17_1053,TMTAB,2021.2.3,140.9101669335802,
5,['2'],TMTstop-A_1_1linestimulus2.png,TMTstop-A_1_1greenlinestimulus2.png,TMTstop-A_1_1redlinestimulus2.png,10,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,25.387450499998522,None,"['1', '2']",1,"[0.005575499992119148, 0.09425689998897724]",25.387450499998522,None,,001,2021_Nov_17_1053,TMTAB,2021.2.3,140.9101669335802,
6,['3'],TMTstop-A_1_1linestimulus3.png,TMTstop-A_1_1greenlinestimulus3.png,TMTstop-A_1_1redlinestimulus3.png,10,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,25.60269739999785,None,['3'],1,[-0.019405599989113398],25.60269739999785,None,,001,2021_Nov_17_1053,TMTAB,2021.2.3,140.9101669335802,
7,['2'],TMTstop-A_1_1linestimulus4.png,TMTstop-A_1_1greenlinestimulus4.png,TMTstop-A_1_1redlinestimulus4.png,10,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,25.6936246999976,None,"['1', '2']",1,"[0.014634100007242523, 0.07499870000174269]",25.6936246999976,None,,001,2021_Nov_17_1053,TMTAB,2021.2.3,140.9101669335802,
